7488	33408	598	598	2	0.628327
13888	27008	598	598	2	0.568874
10496	24832	598	598	2	0.568693
14144	26624	598	598	2	0.606155
8960	35392	598	598	2	0.641824
13888	26944	598	598	2	0.596695
14208	26624	598	598	2	0.610925
14848	26752	598	598	2	0.562288
6912	24768	598	598	2	0.617669
6976	24896	598	598	2	0.586960
13824	27456	598	598	2	0.577392
9664	27136	598	598	2	0.612851
7424	35968	598	598	2	0.658216
7040	24832	598	598	2	0.521384
14016	26688	598	598	2	0.562400
13888	27072	598	598	2	0.535322
13824	27200	598	598	2	0.572761
9792	33728	598	598	2	0.663061
8448	25984	598	598	2	0.490518
4480	7360	598	598	2	0.629003
9728	26624	598	598	2	0.595398
6912	24832	598	598	2	0.555850
11136	26752	598	598	2	0.624749
7104	24704	598	598	2	0.556249
7360	33408	598	598	2	0.644520
7104	24768	598	598	2	0.527620
7040	24896	598	598	2	0.518181
6976	24960	598	598	2	0.585574
11776	1216	598	598	2	0.572102
14144	960	598	598	2	0.680492
6912	24896	598	598	2	0.560365
15680	26432	598	598	2	0.721540
4352	6336	598	598	2	0.636083
13120	29632	598	598	2	0.659260
4416	6336	598	598	2	0.610426
14080	26624	598	598	2	0.547044
10816	26304	598	598	2	0.577282
14848	27008	598	598	2	0.590239
16320	29376	598	598	2	0.584872
6912	24704	598	598	2	0.626690
11392	28736	598	598	2	0.567246
7104	24832	598	598	2	0.504152
13824	27136	598	598	2	0.560902
9664	25024	598	598	2	0.535380
10560	26432	598	598	2	0.540313
7040	24960	598	598	2	0.523100
12288	576	598	598	2	0.586836
7360	33344	598	598	2	0.626922
6912	24960	598	598	2	0.555675
13056	29632	598	598	2	0.702242
14272	26688	598	598	2	0.534183
13888	26880	598	598	2	0.526536
16960	27776	598	598	2	0.565075
13824	27072	598	598	2	0.544088
13568	2304	598	598	2	0.583555
13824	27008	598	598	2	0.538888
7104	24896	598	598	2	0.505854
7488	33280	598	598	2	0.582679
7168	24704	598	598	2	0.552643
16128	28800	598	598	2	0.588725
4416	6272	598	598	2	0.576199
16064	27904	598	598	2	0.516877
13760	27328	598	598	2	0.637407
7168	24768	598	598	2	0.522600
11200	26752	598	598	2	0.631974
4352	6272	598	598	2	0.591930
9856	25536	598	598	2	0.569582
13824	27520	598	598	2	0.541961
13952	26688	598	598	2	0.555637
13248	1280	598	598	2	0.542069
7424	33472	598	598	2	0.557582
9472	24192	598	598	2	0.585560
15360	26560	598	598	2	0.531233
7424	33280	598	598	2	0.559052
7104	24960	598	598	2	0.508923
7552	33344	598	598	2	0.540508
12416	2752	598	598	2	0.694280
14272	26624	598	598	2	0.528431
7168	24832	598	598	2	0.520792
13824	26944	598	598	2	0.558592
9728	27200	598	598	2	0.554137
14016	26624	598	598	2	0.521716
15040	26496	598	598	2	0.447641
5568	9344	598	598	2	0.592723
14976	26496	598	598	2	0.448789
13760	27392	598	598	2	0.582352
7168	24896	598	598	2	0.519440
6976	25024	598	598	2	0.545774
9216	35648	598	598	2	0.595828
10112	34560	598	598	2	0.588071
11328	26240	598	598	2	0.486667
13120	29696	598	598	2	0.609563
7040	24640	598	598	2	0.578768
16000	26880	598	598	2	0.448950
16768	26880	598	598	1	0.323076
16832	26880	598	598	1	0.307848
16768	26944	598	598	1	0.311936
9280	24000	598	598	1	0.245682
9280	23936	598	598	1	0.258016
16832	26944	598	598	1	0.266249
16704	26880	598	598	1	0.270312
9344	25088	598	598	1	0.239490
9408	25024	598	598	1	0.241109
16704	26944	598	598	1	0.253602
9344	25024	598	598	1	0.242347
9408	25088	598	598	1	0.224780
15488	26816	598	598	1	0.238194
15552	26816	598	598	1	0.255917
9344	25152	598	598	1	0.215871
9408	24960	598	598	1	0.210099
9472	25024	598	598	1	0.228311
9280	25088	598	598	1	0.224961
9408	25152	598	598	1	0.201225
9472	24960	598	598	1	0.209795
9472	25088	598	598	1	0.200000
9280	25024	598	598	1	0.221491
9344	24960	598	598	1	0.199467
13888	3008	598	598	1	0.241983
12096	3584	598	598	1	0.264421
9280	24192	598	598	1	0.188654
13888	3072	598	598	1	0.214280
13824	3008	598	598	1	0.191511
16960	26880	598	598	1	0.187967
9344	25216	598	598	1	0.176460
13824	3072	598	598	1	0.175829
16384	29952	598	598	1	0.198280
13952	3008	598	598	1	0.177239
16448	29888	598	598	1	0.166276
9088	25152	598	598	1	0.201596
16384	29888	598	598	1	0.191419
16448	29952	598	598	1	0.164530
16448	29824	598	598	1	0.151684
13632	3136	598	598	1	0.191758
13760	3072	598	598	1	0.160751
8192	1728	598	598	1	0.186017
13952	3072	598	598	1	0.160128
9536	24000	598	598	1	0.149881
13696	3072	598	598	1	0.161528
8192	1664	598	598	1	0.182819
13888	2944	598	598	1	0.176974
16960	26944	598	598	1	0.145517
14336	2624	598	598	1	0.172349
13760	3008	598	598	1	0.144454
13632	3072	598	598	1	0.175727
16960	26816	598	598	1	0.165988
13696	3136	598	598	1	0.148393
13632	3200	598	598	1	0.158689
8256	1728	598	598	1	0.184956
13568	3136	598	598	1	0.170621
13824	2944	598	598	1	0.159477
9600	24896	598	598	1	0.144876
13952	2944	598	598	1	0.141673
13568	3200	598	598	1	0.147522
13760	3136	598	598	1	0.129521
13824	3136	598	598	1	0.125883
8192	1792	598	598	1	0.156914
10304	24512	598	598	1	0.137311
8256	1664	598	598	1	0.159726
10368	24448	598	598	1	0.137595
13888	3136	598	598	1	0.142552
14016	3008	598	598	1	0.160540
10304	24448	598	598	1	0.135101
10240	24512	598	598	1	0.133388
15488	27072	598	598	1	0.160174
10368	24512	598	598	1	0.137672
10432	24448	598	598	1	0.135679
14784	1216	598	598	1	0.159126
13568	3072	598	598	1	0.154515
16384	30080	598	598	1	0.183002
8192	1600	598	598	1	0.149906
13696	3008	598	598	1	0.124053
10240	24448	598	598	1	0.130052
8128	1664	598	598	1	0.135446
10496	24448	598	598	1	0.132978
10240	24576	598	598	1	0.134340
13568	3264	598	598	1	0.138612
8128	1728	598	598	1	0.136679
13632	3264	598	598	1	0.134693
10176	24576	598	598	1	0.128431
8256	1792	598	598	1	0.174583
10432	24512	598	598	1	0.131489
10560	24448	598	598	1	0.133511
13696	3200	598	598	1	0.115218
13568	3328	598	598	1	0.148482
13888	5888	598	598	1	0.122102
13888	5952	598	598	1	0.122191
8448	25472	598	598	1	0.122277
14016	2944	598	598	1	0.138036
10752	2048	598	598	1	0.165558
13760	2944	598	598	1	0.120251
13632	3328	598	598	1	0.134865
8128	1600	598	598	1	0.120845
14016	3072	598	598	1	0.130025
10048	24832	598	598	1	0.116189
13952	5696	598	598	1	0.115138
13888	5696	598	598	1	0.115520
17536	27392	598	598	1	0.135837
17152	29056	598	598	1	0.134235
14656	3648	598	598	1	0.143124
14016	5696	598	598	1	0.113628
16320	30080	598	598	1	0.137015
8128	1792	598	598	1	0.112940
9024	24000	598	598	1	0.081519
13824	5696	598	598	1	0.112846
9024	24064	598	598	1	0.077949
11328	24832	598	598	1	0.119866
8256	1600	598	598	1	0.127990
13952	5632	598	598	1	0.110772
14080	5696	598	598	1	0.110404
14016	5632	598	598	1	0.110257
13888	5632	598	598	1	0.110278
11392	24832	598	598	1	0.118368
11008	320	598	598	1	0.127925
14144	6016	598	598	1	0.108518
11264	24768	598	598	1	0.110204
10176	24320	598	598	1	0.115990
14080	5632	598	598	1	0.107949
14464	4416	598	598	1	0.127136
10240	24320	598	598	1	0.108679
13952	33664	598	598	1	0.123373
10304	24320	598	598	1	0.106292
14144	5760	598	598	1	0.106141
13824	5632	598	598	1	0.107564
13760	5696	598	598	1	0.107795
9536	24256	598	598	1	0.116577
14144	5696	598	598	1	0.105670
14016	5568	598	598	1	0.106383
9024	24128	598	598	1	0.078504
13952	5568	598	598	1	0.106012
14016	33664	598	598	1	0.111510
14144	5632	598	598	1	0.104322
14080	5568	598	598	1	0.105077
13888	5568	598	598	1	0.104909
14336	5504	598	598	1	0.105506
14336	5568	598	598	1	0.105294
14208	5760	598	598	1	0.102895
14208	5696	598	598	1	0.103031
14336	5440	598	598	1	0.105368
14336	5632	598	598	1	0.105021
8704	25280	598	598	1	0.115614
14272	5632	598	598	1	0.103654
14336	5696	598	598	1	0.104626
11840	3648	598	598	1	0.108641
14272	5696	598	598	1	0.103475
14208	5632	598	598	1	0.102527
14336	5376	598	598	1	0.104741
14272	5568	598	598	1	0.103589
14400	5440	598	598	1	0.104896
14400	5376	598	598	1	0.104843
14400	5952	598	598	1	0.105058
14144	5568	598	598	1	0.102677
14400	5504	598	598	1	0.104787
14272	5504	598	598	1	0.103498
14400	5568	598	598	1	0.104393
13888	1280	598	598	1	0.129141
14208	5568	598	598	1	0.101778
8192	1536	598	598	1	0.119401
14336	5312	598	598	1	0.104237
14400	5632	598	598	1	0.103922
13504	3072	598	598	1	0.088636
14272	5440	598	598	1	0.103119
9024	23936	598	598	1	0.082273
13760	5632	598	598	1	0.102740
14400	5312	598	598	1	0.105401
14400	5696	598	598	1	0.103550
17728	29952	598	598	1	0.128315
8192	1856	598	598	1	0.103519
14080	5504	598	598	1	0.102657
14016	5504	598	598	1	0.103032
13824	5568	598	598	1	0.102306
14144	5504	598	598	1	0.101219
14272	5376	598	598	1	0.102180
14336	5248	598	598	1	0.104275
14464	5376	598	598	1	0.101971
13952	5504	598	598	1	0.101452
14208	5440	598	598	1	0.100249
10048	24320	598	598	1	0.106035
8704	25536	598	598	1	0.109751
13696	5696	598	598	1	0.101344
9920	24576	598	598	1	0.099473
8128	1536	598	598	1	0.108586
14144	5440	598	598	1	0.099934
13888	5504	598	598	1	0.099691
13888	6208	598	598	1	0.099551
1152	2816	598	598	1	0.100552
13760	5568	598	598	1	0.098210
14080	5440	598	598	1	0.100128
8064	1664	598	598	1	0.089685
1152	2880	598	598	1	0.098910
14208	5376	598	598	1	0.098970
1088	2816	598	598	1	0.099272
8320	1728	598	598	1	0.095031
1152	2752	598	598	1	0.100126
13696	5632	598	598	1	0.097318
7424	25728	598	598	1	0.119426
12032	2816	598	598	1	0.096838
14272	5120	598	598	1	0.103005
14016	5440	598	598	1	0.099326
1088	2880	598	598	1	0.097768
1216	2816	598	598	1	0.098608
13824	5504	598	598	1	0.098068
1088	2752	598	598	1	0.098677
1152	2944	598	598	1	0.096843
14080	3008	598	598	1	0.109145
8064	1728	598	598	1	0.089799
1216	2880	598	598	1	0.097192
1088	2944	598	598	1	0.096061
13632	5888	598	598	1	0.096114
1216	2752	598	598	1	0.097961
13632	5824	598	598	1	0.095639
14080	2944	598	598	1	0.101656
14336	5120	598	598	1	0.106069
13632	5952	598	598	1	0.095353
12480	6400	598	598	1	0.193404
8256	1856	598	598	1	0.100593
13952	4992	598	598	1	0.104314
13952	5440	598	598	1	0.096748
14272	5056	598	598	1	0.103864
1088	3008	598	598	1	0.095248
13632	5760	598	598	1	0.094379
1216	2944	598	598	1	0.095223
5888	34048	598	598	1	0.112483
1152	3008	598	598	1	0.095241
10816	24448	598	598	1	0.096813
12672	320	598	598	1	0.123514
1024	2816	598	598	1	0.095781
1024	2880	598	598	1	0.094794
8064	1600	598	598	1	0.085513
1152	2688	598	598	1	0.095782
1024	2944	598	598	1	0.093662
13696	5568	598	598	1	0.094333
11264	320	598	598	1	0.118085
14208	5312	598	598	1	0.094278
13632	5696	598	598	1	0.092203
1024	3008	598	598	1	0.093930
13888	3200	598	598	1	0.096892
1088	2688	598	598	1	0.094397
1280	2816	598	598	1	0.093655
13632	6016	598	598	1	0.093096
1024	2752	598	598	1	0.094744
1216	2688	598	598	1	0.093723
1216	3008	598	598	1	0.093411
8128	1856	598	598	1	0.084748
11584	25216	598	598	1	0.106937
1280	2880	598	598	1	0.092359
1088	3072	598	598	1	0.093229
1280	2752	598	598	1	0.093120
14336	5056	598	598	1	0.100509
13632	5632	598	598	1	0.089870
3456	6464	598	598	1	0.127551
1024	3072	598	598	1	0.093226
1152	3072	598	598	1	0.092246
8320	1792	598	598	1	0.098285
1280	2944	598	598	1	0.090480
14400	6208	598	598	1	0.090843
14144	6272	598	598	1	0.089712
10816	24512	598	598	1	0.096223
9024	24192	598	598	1	0.079944
10816	24384	598	598	1	0.089784
960	3008	598	598	1	0.089866
1024	2688	598	598	1	0.090668
960	2944	598	598	1	0.088657
10304	25600	598	598	1	0.098341
10880	24448	598	598	1	0.092057
13632	6080	598	598	1	0.089026
960	2880	598	598	1	0.088896
1280	2688	598	598	1	0.089368
960	3072	598	598	1	0.090345
960	2816	598	598	1	0.088906
14272	4992	598	598	1	0.097764
1152	2624	598	598	1	0.089156
9600	25792	598	598	1	0.098646
8320	1664	598	598	1	0.078859
14528	1920	598	598	1	0.125327
1024	3136	598	598	1	0.089336
8064	1792	598	598	1	0.076715
13632	5568	598	598	1	0.088600
13440	3072	598	598	1	0.088746
1088	2624	598	598	1	0.088151
16512	27648	598	598	1	0.128079
14016	2880	598	598	1	0.084411
11520	24832	598	598	1	0.098235
1216	2624	598	598	1	0.087345
11520	24896	598	598	1	0.097900
8064	1536	598	598	1	0.083110
9856	25088	598	598	1	0.087818
960	2752	598	598	1	0.087308
8448	25216	598	598	1	0.088451
13696	5504	598	598	1	0.092488
960	3136	598	598	1	0.087621
16768	27200	598	598	1	0.109621
8256	1536	598	598	1	0.100001
13568	5824	598	598	1	0.084053
13568	5888	598	598	1	0.084016
13568	5760	598	598	1	0.083670
10368	1920	598	598	1	0.125877
14400	3648	598	598	1	0.096833
13568	5696	598	598	1	0.082877
13568	5632	598	598	1	0.085270
13568	5952	598	598	1	0.083090
15040	1344	598	598	1	0.087307
13504	3008	598	598	1	0.077748
1024	2624	598	598	1	0.084956
9600	25152	598	598	1	0.074153
13632	6144	598	598	1	0.083750
896	3008	598	598	1	0.083688
896	3072	598	598	1	0.084566
1280	2624	598	598	1	0.083632
9536	23744	598	598	1	0.104257
1344	2688	598	598	1	0.084054
960	2688	598	598	1	0.083493
9664	24640	598	598	1	0.084115
1024	3200	598	598	1	0.083443
896	2944	598	598	1	0.082118
12160	3200	598	598	1	0.103194
1088	3200	598	598	1	0.082055
14144	6336	598	598	1	0.081699
896	2880	598	598	1	0.081728
13568	6016	598	598	1	0.081112
15616	1664	598	598	1	0.086339
10560	24192	598	598	1	0.082891
15872	1472	598	598	1	0.082935
15616	1600	598	598	1	0.086464
16256	1344	598	598	1	0.082763
9024	23872	598	598	1	0.051057
8128	1472	598	598	1	0.078337
1152	2560	598	598	1	0.082124
16192	1344	598	598	1	0.082534
15616	1536	598	598	1	0.086558
896	3136	598	598	1	0.082545
960	3200	598	598	1	0.082522
15936	1472	598	598	1	0.082254
11776	320	598	598	1	0.104511
13568	5568	598	598	1	0.092789
15872	1536	598	598	1	0.081851
14656	5888	598	598	1	0.081747
15936	1408	598	598	1	0.081514
15616	1472	598	598	1	0.086598
15872	1408	598	598	1	0.081766
13376	3328	598	598	1	0.081628
16320	1344	598	598	1	0.081789
1088	2560	598	598	1	0.081548
896	2816	598	598	1	0.081257
16128	1344	598	598	1	0.081170
16256	1408	598	598	1	0.085676
13376	3136	598	598	1	0.080469
15552	1664	598	598	1	0.081315
15040	1408	598	598	1	0.080870
16000	1408	598	598	1	0.081866
19456	1152	598	598	1	0.081334
15552	1600	598	598	1	0.081255
1216	2560	598	598	1	0.080655
1152	3200	598	598	1	0.080054
15616	1728	598	598	1	0.086359
16192	1408	598	598	1	0.084945
16064	1344	598	598	1	0.080125
15552	1536	598	598	1	0.080967
15936	1536	598	598	1	0.080422
15616	1408	598	598	1	0.085653
19456	1088	598	598	1	0.082877
16192	1280	598	598	1	0.080169
13376	3264	598	598	1	0.078664
15808	1472	598	598	1	0.084208
16000	1344	598	598	1	0.080182
15872	1600	598	598	1	0.080741
16256	1280	598	598	1	0.079956
11136	26048	598	598	1	0.106904
13376	3072	598	598	1	0.081631
16320	1408	598	598	1	0.084633
15936	1344	598	598	1	0.079382
15552	1472	598	598	1	0.080776
15808	1536	598	598	1	0.083394
16064	1408	598	598	1	0.081408
16128	1280	598	598	1	0.079451
13376	3200	598	598	1	0.076655
16128	1408	598	598	1	0.082850
16000	1472	598	598	1	0.082268
15872	1344	598	598	1	0.079203
14656	5632	598	598	1	0.079075
16320	1280	598	598	1	0.079181
16064	1280	598	598	1	0.078887
16384	1344	598	598	1	0.080354
15552	1728	598	598	1	0.081416
15808	1408	598	598	1	0.083128
15552	1408	598	598	1	0.079987
896	2752	598	598	1	0.079502
19456	1216	598	598	1	0.079704
15104	1344	598	598	1	0.082538
15808	1600	598	598	1	0.082594
16000	1280	598	598	1	0.078674
11648	25472	598	598	1	0.082460
15680	1600	598	598	1	0.077383
15936	1280	598	598	1	0.077708
14656	4096	598	598	1	0.084629
15872	1664	598	598	1	0.079516
15680	1664	598	598	1	0.078428
15680	1536	598	598	1	0.076612
13568	6080	598	598	1	0.077958
1344	2624	598	598	1	0.079222
15936	1600	598	598	1	0.078504
9792	24320	598	598	1	0.080629
16192	1216	598	598	1	0.078153
16128	1216	598	598	1	0.078004
15680	1472	598	598	1	0.076343
960	2624	598	598	1	0.078548
15936	1152	598	598	1	0.078214
15808	29504	598	598	1	0.104396
16064	1216	598	598	1	0.078027
15936	1216	598	598	1	0.077702
16000	1216	598	598	1	0.078037
15616	1344	598	598	1	0.083717
16256	1216	598	598	1	0.077686
2048	1664	598	598	1	0.078568
2112	1664	598	598	1	0.078745
19392	1088	598	598	1	0.080744
8064	1472	598	598	1	0.073162
1024	2560	598	598	1	0.079033
15872	1280	598	598	1	0.077379
13632	5504	598	598	1	0.077115
19520	1152	598	598	1	0.084036
2048	1728	598	598	1	0.078505
16384	1408	598	598	1	0.082919
8192	1920	598	598	1	0.080675
19392	1152	598	598	1	0.079273
15808	1664	598	598	1	0.081598
896	3200	598	598	1	0.078343
16384	1280	598	598	1	0.078138
2112	1728	598	598	1	0.078502
18240	1088	598	598	1	0.080086
8384	25216	598	598	1	0.081502
15040	1280	598	598	1	0.090424
8000	1664	598	598	1	0.072032
16000	1152	598	598	1	0.077631
8960	24000	598	598	1	0.078453
8960	24064	598	598	1	0.075601
8192	1472	598	598	1	0.081935
1280	2560	598	598	1	0.077687
13632	6208	598	598	1	0.077788
2112	1600	598	598	1	0.078656
9024	4608	598	598	1	0.078217
16320	1216	598	598	1	0.077151
2048	1600	598	598	1	0.078467
8000	1600	598	598	1	0.073337
16064	1152	598	598	1	0.077295
15808	1344	598	598	1	0.080536
19520	1088	598	598	1	0.085783
1984	1664	598	598	1	0.078254
832	3072	598	598	1	0.078523
15552	1344	598	598	1	0.078520
15680	1408	598	598	1	0.075294
15872	1216	598	598	1	0.078156
9024	4544	598	598	1	0.077984
19456	1280	598	598	1	0.077916
16128	1152	598	598	1	0.077135
14336	2368	598	598	1	0.087946
9024	4672	598	598	1	0.078034
14720	5376	598	598	1	0.077309
15744	1472	598	598	1	0.073248
2048	1792	598	598	1	0.078201
2176	1664	598	598	1	0.078333
15744	1536	598	598	1	0.072130
8064	1856	598	598	1	0.068878
16192	1152	598	598	1	0.077219
18176	1152	598	598	1	0.078668
13376	3392	598	598	1	0.080341
15680	1728	598	598	1	0.079066
1984	1728	598	598	1	0.077999
2112	1792	598	598	1	0.077785
832	3008	598	598	1	0.077440
18304	1088	598	598	1	0.078669
16000	1536	598	598	1	0.080202
17664	30208	598	598	1	0.094047
14976	1472	598	598	1	0.077941
16256	1152	598	598	1	0.076659
2176	1728	598	598	1	0.077846
9024	4480	598	598	1	0.077534
1984	1600	598	598	1	0.078202
15744	1600	598	598	1	0.071192
1408	2688	598	598	1	0.077496
2176	1600	598	598	1	0.078304
18240	1152	598	598	1	0.076480
15872	1152	598	598	1	0.079466
15936	1664	598	598	1	0.076818
15104	1408	598	598	1	0.077425
16448	1344	598	598	1	0.077363
18176	1088	598	598	1	0.082700
8128	1920	598	598	1	0.075771
16384	1216	598	598	1	0.076550
19520	1216	598	598	1	0.082322
13504	5760	598	598	1	0.075897
9024	4736	598	598	1	0.077277
15744	1408	598	598	1	0.072533
16320	1152	598	598	1	0.076315
13504	5696	598	598	1	0.076141
13312	3136	598	598	1	0.076748
15744	1664	598	598	1	0.070456
16064	1472	598	598	1	0.075885
19392	1216	598	598	1	0.077479
15872	1728	598	598	1	0.078395
15488	1664	598	598	1	0.076881
9088	4672	598	598	1	0.081289
1984	1792	598	598	1	0.077298
18368	1088	598	598	1	0.077694
8000	1728	598	598	1	0.070473
13504	5824	598	598	1	0.075531
9088	4608	598	598	1	0.081182
13184	1856	598	598	1	0.094975
2048	1856	598	598	1	0.077262
9024	4416	598	598	1	0.077029
832	2944	598	598	1	0.075676
832	3136	598	598	1	0.076972
15488	1600	598	598	1	0.076330
2176	1792	598	598	1	0.076681
2112	1536	598	598	1	0.076705
7936	1344	598	598	1	0.077900
8000	1536	598	598	1	0.073971
7936	1280	598	598	1	0.082218
2112	1856	598	598	1	0.076520
2048	1536	598	598	1	0.076442
896	2688	598	598	1	0.076076
10112	25088	598	598	1	0.080296
13312	3200	598	598	1	0.075745
1920	1664	598	598	1	0.076613
15808	1728	598	598	1	0.080735
19456	1344	598	598	1	0.076630
9088	4736	598	598	1	0.080683
15488	1536	598	598	1	0.075500
8960	4544	598	598	1	0.076989
8960	4608	598	598	1	0.076903
9088	4544	598	598	1	0.080512
1152	2496	598	598	1	0.076041
15040	1472	598	598	1	0.076090
8960	4480	598	598	1	0.076951
13504	5632	598	598	1	0.078163
15488	1472	598	598	1	0.075083
18432	1088	598	598	1	0.077565
13440	3008	598	598	1	0.092954
13504	5888	598	598	1	0.075043
1920	1600	598	598	1	0.076594
18304	1152	598	598	1	0.074826
15488	1408	598	598	1	0.074970
18176	1216	598	598	1	0.076007
2240	1664	598	598	1	0.076205
2176	1536	598	598	1	0.076473
1920	1728	598	598	1	0.076167
1984	1536	598	598	1	0.076126
15488	1728	598	598	1	0.077223
13312	3264	598	598	1	0.073596
8960	4672	598	598	1	0.076551
8000	1344	598	598	1	0.079661
10496	25344	598	598	1	0.092361
16448	1408	598	598	1	0.079184
9024	4800	598	598	1	0.075247
8960	24128	598	598	1	0.075727
1088	2496	598	598	1	0.075608
832	2880	598	598	1	0.074768
2240	1728	598	598	1	0.075638
2240	1600	598	598	1	0.076172
8960	4416	598	598	1	0.076817
19392	1280	598	598	1	0.075653
19520	1280	598	598	1	0.080596
9088	4480	598	598	1	0.079625
1984	1856	598	598	1	0.075887
18496	1088	598	598	1	0.076774
14336	2880	598	598	1	0.088708
2176	1856	598	598	1	0.075112
1216	2496	598	598	1	0.074947
15744	1728	598	598	1	0.070096
9088	4800	598	598	1	0.078733
15936	1728	598	598	1	0.075414
13568	6144	598	598	1	0.074015
3072	6784	598	598	1	0.153198
2048	1920	598	598	1	0.076055
9024	4352	598	598	1	0.075566
15168	1344	598	598	1	0.076286
8960	4736	598	598	1	0.075761
2112	1920	598	598	1	0.075287
18368	1152	598	598	1	0.073696
8000	1472	598	598	1	0.073248
14400	2880	598	598	1	0.076335
18240	1216	598	598	1	0.074218
15488	1344	598	598	1	0.074728
8000	1408	598	598	1	0.075046
16320	1472	598	598	1	0.075459
13504	5952	598	598	1	0.073871
18560	1088	598	598	1	0.076378
896	3264	598	598	1	0.074307
2240	1792	598	598	1	0.074589
1920	1536	598	598	1	0.074873
1920	1792	598	598	1	0.074810
19456	1408	598	598	1	0.074972
13696	5440	598	598	1	0.079415
19392	1344	598	598	1	0.074457
2112	1472	598	598	1	0.074089
9088	4416	598	598	1	0.078753
832	2816	598	598	1	0.073838
18112	1280	598	598	1	0.075288
7872	1280	598	598	1	0.076945
18432	1152	598	598	1	0.073793
11136	24512	598	598	1	0.072008
1344	2560	598	598	1	0.074065
3520	1728	598	598	1	0.075286
2048	1472	598	598	1	0.073669
14144	6400	598	598	1	0.073539
2240	1536	598	598	1	0.074473
9024	4864	598	598	1	0.073458
1856	1664	598	598	1	0.074123
8960	4352	598	598	1	0.075475
18048	1344	598	598	1	0.074486
18112	1216	598	598	1	0.077905
17984	1344	598	598	1	0.075921
3520	1792	598	598	1	0.076042
960	2560	598	598	1	0.073678
18176	1280	598	598	1	0.073625
7872	1344	598	598	1	0.073209
1856	1600	598	598	1	0.074122
2176	1472	598	598	1	0.073974
832	3200	598	598	1	0.073550
9088	4864	598	598	1	0.077150
8000	1280	598	598	1	0.082797
7936	1408	598	598	1	0.073799
3584	1728	598	598	1	0.073983
18496	1152	598	598	1	0.073243
2176	1920	598	598	1	0.073918
19520	1344	598	598	1	0.079324
18624	1088	598	598	1	0.076257
